658.822	1865880
658.740	1865530
658.658	1862839
658.576	1860687
658.495	1860326
658.413	1859514
658.331	1857333
658.249	1856560
658.167	1853839
658.085	1853168
658.003	1850486
657.921	1849360
657.840	1848104
657.758	1845751
657.676	1845407
657.594	1843676
657.512	1841438
657.430	1839926
657.348	1839295
657.267	1836650
657.185	1835332
657.103	1833865
657.021	1831433
656.939	1830682
656.857	1829196
656.775	1827020
656.693	1825262
656.612	1824076
656.530	1822193
656.448	1820425
656.366	1820160
656.284	1818837
656.202	1817228
656.120	1815623
656.039	1813935
655.957	1813576
655.875	1810924
655.793	1809423
655.711	1807184
655.629	1805941
655.547	1803254
655.466	1802216
655.384	1800405
655.302	1798914
655.220	1796506
655.138	1795464
655.056	1794570
654.974	1792984
654.892	1790311
654.811	1788922
654.729	1786779
654.647	1785505
654.565	1783244
654.483	1781558
654.401	1780764
654.319	1778168
654.238	1776121
654.156	1775955
654.074	1774143
653.992	1772573
653.910	1771655
653.828	1768559
653.746	1766983
653.664	1766037
653.583	1764594
653.501	1763259
653.419	1761848
653.337	1761537
653.255	1760199
653.173	1758626
653.091	1758438
653.010	1758903
652.928	1759845
652.846	1762262
652.764	1766594
652.682	1773516
652.600	1783702
652.518	1796764
652.437	1808994
652.355	1817344
652.273	1821187
652.191	1820749
652.109	1818999
652.027	1814609
651.945	1808352
651.863	1802441
651.782	1794430
651.700	1788849
651.618	1783921
651.536	1779991
651.454	1774437
651.372	1767343
651.290	1761331
651.209	1756831
651.127	1752672
651.045	1747931
650.963	1743674
650.881	1738739
650.799	1733031
650.717	1728168
650.635	1724416
650.554	1719832
650.472	1716108
650.390	1713313
650.308	1707987
650.226	1704460
650.144	1701310
650.062	1698201
649.981	1695710
649.899	1693977
649.817	1691292
649.735	1688016
649.653	1686363
649.571	1684068
649.489	1681508
649.408	1679854
649.326	1677433
649.244	1674973
649.162	1672273
649.080	1670459
648.998	1668207
648.916	1667198
648.834	1664897
648.753	1663351
648.671	1659964
648.589	1658145
648.507	1655565
648.425	1653193
648.343	1651990
648.261	1650482
648.180	1649159
648.098	1646339
648.016	1644471
647.934	1642979
647.852	1641211
647.770	1639744
647.688	1637660
647.607	1635077
647.525	1633360
647.443	1631182
647.361	1628543
647.279	1626347
647.197	1624530
647.115	1622098
647.033	1619254
646.952	1617067
646.870	1615042
646.788	1612683
646.706	1610142
646.624	1607755
646.542	1606279
646.460	1604351
646.379	1602226
646.297	1599989
646.215	1597653
646.133	1594891
646.051	1592644
645.969	1591054
645.887	1588119
645.805	1587108
645.724	1585404
645.642	1583759
645.560	1581049
645.478	1577823
645.396	1574993
645.314	1571780
645.232	1569361
645.151	1565829
645.069	1562730
644.987	1562030
644.905	1559076
644.823	1557187
644.741	1554117
644.659	1551044
644.578	1547604
644.496	1543664
644.414	1538704
644.332	1534703
644.250	1531622
644.168	1528489
644.086	1526278
644.004	1523752
643.923	1520630
643.841	1516871
643.759	1512970
643.677	1508841
643.595	1502975
643.513	1498421
643.431	1493828
643.350	1490880
643.268	1489069
643.186	1486195
643.104	1483064
643.022	1479554
642.940	1473494
642.858	1466659
642.776	1458999
642.695	1452964
642.613	1447534
642.531	1444894
642.449	1443000
642.367	1441831
642.285	1439042
642.203	1434308
642.122	1427613
642.040	1417975
641.958	1407156
641.876	1397493
641.794	1389462
641.712	1383033
641.630	1380552
641.549	1378304
641.467	1374994
641.385	1370095
641.303	1362739
641.221	1351522
641.139	1340095
641.057	1330281
640.975	1321792
640.894	1317233
640.812	1315448
640.730	1315205
640.648	1313190
640.566	1307983
640.484	1299747
640.402	1287686
640.321	1274866
640.239	1263251
640.157	1254748
640.075	1248879
639.993	1247135
639.911	1246021
639.829	1243102
639.747	1236477
639.666	1226499
639.584	1212852
639.502	1198958
639.420	1185256
639.338	1175428
639.256	1168933
639.174	1164819
639.093	1161517
639.011	1156192
638.929	1148274
638.847	1136538
638.765	1121852
638.683	1107188
638.601	1093700
638.520	1083240
638.438	1075296
638.356	1069883
638.274	1064015
638.192	1057142
638.110	1048540
638.028	1038390
637.946	1027776
637.865	1018119
637.783	1010512
637.701	1005006
637.619	1000601
637.537	997006
637.455	993569
637.373	989526
637.292	986613
637.210	987797
637.128	995432
637.046	1005758
636.964	1013503
636.882	1016191
636.800	1013206
636.719	1002255
636.637	987296
636.555	974333
636.473	966899
636.391	962767
636.309	960125
636.227	959039
636.145	958487
636.064	958056
635.982	957861
635.900	957929
635.818	958391
635.736	957999
635.654	957910
635.572	957983
635.491	958041
635.409	958062
635.327	958347
635.245	958747
635.163	959294
635.081	959484
634.999	959628
634.917	959510
634.836	959545
634.754	959981
634.672	960329
634.590	960643
634.508	961029
634.426	961615
634.344	962139
634.263	962811
634.181	964329
634.099	965831
634.017	967293
633.935	968598
633.853	970273
633.771	972546
633.690	974138
633.608	975255
633.526	976329
633.444	976791
633.362	977185
633.280	977896
633.198	980387
633.116	983015
633.035	987281
632.953	993309
632.871	1000396
632.789	1009201
632.707	1018354
632.625	1024345
632.543	1029306
632.462	1037132
632.380	1046552
632.298	1060149
632.216	1077415
632.134	1093091
632.052	1103374
631.970	1105323
631.888	1099195
631.807	1094158
631.725	1095963
631.643	1099997
631.561	1110631
631.479	1130017
631.397	1153507
631.315	1176789
631.234	1199707
631.152	1218676
631.070	1233648
630.988	1245629
630.906	1260870
630.824	1286991
630.742	1321015
630.661	1368028
630.579	1445520
630.497	1607537
630.415	2040608
630.333	3850423
630.251	10709059
630.169	19389963
630.087	21393541
630.006	21009302
629.924	19275039
629.842	12564909
629.760	3873267
629.678	1724343
